Taxon	Subject_001	Subject_002	Subject_003	Subject_004	Subject_005	Subject_006	Subject_007	Subject_008	Subject_009	Subject_010	Subject_011	Subject_012	Subject_013	Subject_014	Subject_015	Subject_016	Subject_017	Subject_018	Subject_019	Subject_020	Subject_021	Subject_022	Subject_023	Subject_024	Subject_025	Subject_026	Subject_027	Subject_028	Subject_029
Peptoniphilus	4.34279871562711e-05	4.4180344164881e-06	8.48950484962965e-06	9.59772296563937e-06	0	4.82495078550199e-06	7.62009266032675e-06	3.65241602832506e-05	9.54853222425837e-05	1.63607211805896e-05	8.64229539365655e-06	0	0	9.02893152743295e-05	1.03631238600564e-05	1.46237313913018e-05	7.56270661538028e-05	1.62087689439987e-05	0	0	0.000281753634621887	0	3.11526479750779e-05	0	0	0.000128636136713109	0.000102912421529279	2.55977064455025e-05	0.000173220162826953
Peptostreptococcus	0	1.36331097976657e-05	0	9.79890377233002e-06	0	0	3.26824498201659e-05	5.128386875049e-05	2.04673401409419e-05	0	0	0	3.35107100797144e-05	4.55736584254301e-06	0	9.75714466918401e-06	0	1.94590387234871e-05	8.55431993156544e-06	0	0.000758352589041925	2.57758531807403e-05	0	0	0	0	3.43041405097595e-05	2.55977064455025e-05	0.000173220162826953
Phascolarctobacterium	4.68065736263787e-05	3.68117026189574e-05	0.00378488238375416	0.00636948720783371	5.62081951548536e-05	9.53603823077624e-06	1.03263114415531e-05	0.00104583178033672	8.35468558734873e-05	0	3.03673761348196e-05	0	7.05437512345156e-06	4.70888063353003e-05	3.43658352589856e-05	1.37923424914487e-05	0.000739286013633726	1.94590387234871e-05	0.000101429752781273	6.40018507722802e-05	0.000166669956335963	0.00019115946310138	2.94724432655467e-05	4.9741345005969e-05	0	1.47019906495339e-05	0	0	0
Porphyromonas	4.1603589381364e-05	0	4.18053209812545e-06	0	0	1.04479194880582e-05	6.97136920435984e-05	0.000101486259970181	0.000208828061714119	0.000151919183446116	0	0	1.8391819318767e-05	4.93101478284596e-05	1.03631238600564e-05	5.5169369965795e-05	0.000785841821467785	5.83771161704612e-05	0	5.31264941826489e-05	0.000542067249309249	0	0	0	0	0	0.000171520702548798	0.000383965596682537	0
Prevotella	0.0500088043944966	0.000952951089356086	0.000133403748112169	0.000339272378372627	0.00326007531898151	0.00257334820259026	0.000445093013935043	0.000584832711503728	0.0109847530231337	0.000304173159247815	0.00025395868626922	4.35057300572742e-05	2.11631253703547e-05	0.000420311476773193	5.50920829790983e-05	0.000359771671931315	0.000864930538260512	0.00531781079473869	0.000409948754599987	0.000354994435298834	0.00029325342702389	7.73275595422209e-05	0.000338933097553787	0.000245007793092219	0.000280244890920066	0.000143338127362643	0.00240128983568317	0	0.000692880651307812
Propionibacterium	8.98254839013543e-05	3.05860803554235e-05	0.000190361127750084	1.83115982056744e-05	0.0015738294643359	8.17327152563096e-05	2.29777480028143e-05	4.12413821421437e-05	0.000169169807537998	1.19800651715545e-05	0.000313188476874182	0.000417369779813257	9.70000861907785e-05	0.000286649142322302	6.12692529579998e-05	5.36523100680378e-05	0.000171046940536755	4.45528267562595e-05	0	2.65632470913244e-05	5.15862780500387e-05	2.57758531807403e-05	6.23052959501558e-05	8.16692643640731e-05	4.3114598603087e-05	4.41059719486018e-05	0	0	0.000173220162826953
Pseudoflavonifractor	0.000463950321327284	8.6215408089977e-05	0.000131614544395827	0.000312037851848999	0.000168624585464561	0.00029688084762811	0.000362793139102862	0.00170185886103402	0.000524998136445441	0.00494902076140871	0.000462087013988347	5.94419850373539e-05	0.000433074790357995	0.000240631280383255	0.000348926032366419	0.000210380382098041	0.000999253371966891	0.00010037515213109	0.000710917564800246	0.000479388736409348	0.000302782324772567	4.40280251892093e-05	5.89448865310934e-05	0.00102209878186346	6.46718979046305e-05	0.000407973959054254	0.000480257967136633	0.000153586238673015	8.66100814134765e-05
Riemerella	1.90041255226204e-05	0	4.24475242481482e-06	1.91954459312787e-05	0	0	5.45768114043705e-06	1.53165842491111e-05	2.06986965296097e-05	2.91019149060008e-05	0	0	0	0	2.40027113989292e-05	6.66132636596335e-05	0	0	0	1.32816235456622e-05	0	0	0	2.42541838467136e-05	0	0	0	0	0
Rikenella	1.22374931402245e-05	7.74874128062875e-05	5.60905975331355e-06	0	2.81040975774268e-05	0	5.46822592191655e-05	3.96146288901566e-06	3.42902146932256e-05	8.77751763957083e-05	0	0	0	0	0	1.9514289338368e-05	0.000128211595785185	0	0	0.000103846721409267	0	2.57758531807403e-05	2.94724432655467e-05	2.42541838467136e-05	0	0	0	0	0
Roseburia	0.0240236137181582	0.0619710006217319	0.0421342380448505	0.0234795474488784	0.013827216008094	0.0111008967017181	0.0115779176278088	0.0110695399671327	0.012007986153333	0.00827225541208274	0.0328305379653298	0.00759008606069766	0.0159044727128201	0.00559245958969636	0.0180224909583028	0.00378809020631195	0.0750958053763617	0.00674189723720418	0.00511864145167534	0.0436078598842769	0.00956557005177319	0.0179498058382155	0.00520329099768352	0.0219939675318226	0.0271837544192464	0.0301545432988667	0.00682652396144215	0.0527568729841806	0.0247704832842543
Rothia	6.1215377086203e-05	0.000679797232916867	0.000118880891909915	4.86114601487836e-05	2.81040975774268e-05	0.00120424674430447	0.000102587882079951	0.000533550622985176	0.000335477811864278	8.62980653836012e-05	5.43349424485508e-05	0	0.00183349670482917	2.55151359358051e-05	4.09187626166185e-05	2.75846849828975e-05	0	0.000267033086701824	3.78995909645e-05	2.65632470913244e-05	2.81753634621887e-05	0.00073008688033876	3.11526479750779e-05	0.000137851367568891	0	1.47019906495339e-05	3.43041405097595e-05	0	0
Ruminococcaceae	0.00108521448170999	0.000420538897379738	0.000401603455251634	0.000751358343798178	0.000281040975774268	0.000706599288196691	0.000752333332621455	0.000219536748788973	0.00093042408739087	0.00293468201107369	0.000449938443549327	0.00056987752562753	0.000126742479431362	0.00546773456562413	0.00266219332732635	0.00121184070593293	0.00168567832024855	0.000606097267722477	0.000184584247608333	0.000553062810293244	0.000537302800434911	0.000344700520341403	0.000106513960848476	0.000857527275822767	0.000905406570664827	0.000464941032086042	0.002710027100271	0.00010239082578201	0.000173220162826953
Ruminococcus	0.0795997624776447	0.288676935029569	0.238291787647476	0.147725550791713	0.496149738631893	0.248098358144319	0.183164542791891	0.0587931967445391	0.165536073811832	0.0174083078903397	0.285576043548299	0.469326773189553	0.142013903740707	0.250117188005946	0.197901207261575	0.0833137239738711	0.321637899755273	0.243248348357179	0.303446450556044	0.22197297464187	0.214948679269482	0.320501109835184	0.343248248868616	0.0863107821219866	0.0266017073381047	0.128599154766025	0.295701691194127	0.114216966159832	0.414342629482072
Salmonella	0	0	0	2.37817422095314e-05	0	2.24391387248595e-05	0	0	0.000418748511738072	0	0	1.59362549800797e-05	0.000582338617787843	0	0	0	2.71576774754223e-05	0	2.44531564470493e-05	0	0	0	0.000372151570991403	0	0	0.000115775035629923	6.86082810195191e-05	0.00051195412891005	0
Selenomonas	1.34238462679041e-05	1.6341566307606e-05	0	0	0	0	7.62009266032675e-06	1.26401476369244e-05	1.13138385979968e-05	0.000201272488567978	7.23698470588008e-05	2.75694750771945e-05	0	4.55736584254301e-06	0	0	7.32427505202631e-05	4.49644319043836e-05	1.58444485844624e-05	2.5360113613309e-05	2.81753634621887e-05	1.8252172008469e-05	0	0	0	1.47019906495339e-05	0	2.55977064455025e-05	0
Shigella	7.69124275100371e-06	0	0	2.74628536397691e-05	0	3.15825308044718e-05	7.62009266032675e-06	0	0.00265574887714124	0	7.53023388906459e-06	6.37450199203187e-05	0.000819199219089398	0	0	1.37923424914487e-05	5.43153549508446e-05	0	1.71086398631309e-05	1.32816235456622e-05	2.81753634621887e-05	0	0.000495081958182184	0	0	0	0.000171520702548798	7.67931193365075e-05	0
Slackia	2.56967594288013e-05	0	0	0	0	9.45265220620632e-06	1.51083735008114e-05	3.96146288901566e-06	1.20427517687792e-05	0	9.18526683200147e-06	0	0	0	1.36395875388728e-05	0	0	0	8.55431993156544e-06	0	0	0	0	0	0	0	0	2.55977064455025e-05	8.66100814134765e-05
Solobacterium	2.21491178844033e-05	0	0	6.03434750600418e-06	0	1.15641310316168e-05	0	9.56096068532966e-06	2.15114428789293e-05	8.18036059029482e-06	0	0	4.52450697531426e-05	0	0	0	4.93348013381116e-05	3.56678076674858e-05	0	0	0.00436874090150873	0	0	0	0	0	0	0	0
Staphylococcus	0	0	4.18053209812545e-06	6.9415521310565e-06	2.81040975774268e-05	1.07354883036855e-05	1.44106185186492e-05	0	4.01312307919789e-05	2.91019149060008e-05	1.67155007210661e-05	0	1.80245800468795e-05	1.0478885046631e-05	1.36395875388728e-05	0	0	0	0	1.32816235456622e-05	0	0	0	0	2.15572993015435e-05	0	0	0	0
Streptococcus	0.00491235559134591	0.0427142437686366	0.00351018064070163	0.00339665554174126	0.108847169917374	0.0661482903120036	0.00508750645298244	0.0313629733024016	0.00984788057041471	0.014751156554714	0.00707445577045843	0.00273513181504243	0.108505425848915	0.00821301381726281	0.00573314221290852	0.0148730807615293	0.0460099726979928	0.00639169112432953	0.00378535149059753	0.00853963529098267	0.0167465000123108	0.00862601337568244	0.000996113493696478	0.00096714965597118	0.00043114598603087	0.0104438355263431	0.0109087166821035	0.00117749449649311	0.00216525203533691
Subdoligranulum	0.00634024560409361	0.0156576928818268	0.00870923785861156	0.031877272780134	0.0107638693721545	0.00381605846882348	0.0126382743742643	0.0683798330375736	0.00701775425304301	0.00990676712895147	0.0185843983331653	0.00322245117456948	0.00214462689876442	0.0209958680791323	0.047081108351094	0.00453455455046405	0.0214599708779592	0.00543100221154131	0.044862458362442	0.00896214666691285	0.0061532319431094	0.0215862918845194	0.00800380662771897	0.0044909819251156	0.00191859963783737	0.00976010502055543	0.010977324963123	0.00529872523421901	0.00892083838558808
Tannerella	3.67522267511002e-05	9.15070289171913e-05	2.53744653569933e-05	1.31610984252746e-05	5.62081951548536e-05	4.90833681007191e-06	6.35517082259664e-05	3.0157621861748e-05	0.000104991270630119	0.00133328528857704	7.27898615709828e-05	0	9.75445146297367e-05	0.00012641002045666	0.000919054946125059	0.000238013009530835	0.000787231318219811	0.000125185066328129	8.54765283347677e-05	0.000156973215591916	2.81753634621887e-05	2.57758531807403e-05	2.94724432655467e-05	0.000114830161034719	0.000495817883935501	0.000227868292127151	0	0.000179183945118517	0
Thermobifida	5.65860504068537e-06	2.42564038958478e-05	8.06191551112544e-06	0	0	2.60622966148696e-05	3.53850263433487e-05	9.79873400356674e-06	6.25796364598987e-05	8.12521039436019e-05	8.64229539365655e-06	1.59362549800797e-05	2.82306302203073e-05	4.42664397695391e-05	0	0	2.30425365224204e-05	1.25468940163862e-05	8.499932000544e-06	5.0720227226618e-05	2.57931390250193e-05	5.15517063614806e-05	4.58888696078512e-05	4.85083676934271e-05	2.15572993015435e-05	7.16690636813216e-05	0	5.1195412891005e-05	0
Treponema	1.2115133236344e-05	0	0	1.18004246568527e-05	2.81040975774268e-05	1.81060619129341e-05	0	2.79853356841015e-05	7.97638988593762e-06	6.10916781817526e-05	1.25398139091616e-05	0	0	1.09829763866008e-05	1.03631238600564e-05	0	0	0	8.55431993156544e-06	0	0	0	0	0	0	0	0	0	0
Turicibacter	0.000156435259082677	0.000186738196185879	9.52542192282154e-06	0.000216728916637672	0	6.70879200831235e-05	0.000111571803193926	0.000395754739174235	0	0.000923861011522565	1.83705336640029e-05	0	7.79784953563557e-05	9.81553898990112e-05	0.000198616135908249	0.000229113115538711	0.000131461324078456	0.000578661571565412	0	0.000673847710969711	0	0.0025918084252026	0	1.6580448335323e-05	0	2.94039812990679e-05	0	0.00020478165156402	0
Veillonella	0.000360346339283502	0.000394528033055118	8.22893598678315e-05	0	0	0.000149792694003702	4.29254414772024e-05	9.56096068532966e-06	0.00030218654226424	0.00156469704616316	3.72055630314743e-05	0.0131792828685259	0.00464776292990787	1.09829763866008e-05	0	0	0.000104515568948687	2.50937880327725e-05	0.00104152982020426	7.6080340839927e-05	2.81753634621887e-05	0	4.58888696078512e-05	0.000287075402586798	0.00144433905320341	0.000303219134941168	3.43041405097595e-05	0.00163825321251216	0
